step,solve_rate,response_length,reward,kl_div,timing_s/agent_loop/slowest/num_preempted,val-aux/num_turns/min,_timestamp,timing_s/adv,actor/grad_norm,timing_s/stop_profile,response_length_non_aborted/max,critic/advantages/mean,response_length/clip_ratio,actor/lr,critic/returns/min,perf/total_num_tokens,timing_s/agent_loop/tool_calls/min,global_seqlen/mean,timing_s/values,critic/returns/mean,timing_s/agent_loop/generate_sequences/mean,perf/time_per_step,timing_s/ref,timing_s/testing,perf/mfu/actor_infer,timing_s/agent_loop/num_preempted/mean,critic/rewards/max,timing_s/agent_loop/generate_sequences/max,critic/values/min,val-aux/num_turns/mean,timing_s/agent_loop/slowest/response_length,critic/returns/max,num_turns/max,prompt_length/clip_ratio,perf/max_memory_reserved_gb,response_length_non_aborted/min,response_length_non_aborted/mean,timing_per_token_ms/update_critic,_step,actor/reward_kl_penalty,perf/throughput,num_turns/mean,timing_s/update_actor,timing_per_token_ms/update_actor,timing_s/update_critic,timing_s/agent_loop/num_preempted/max,actor/pg_loss,num_turns/min,global_seqlen/balanced_max,training/epoch,response_length/min,timing_s/step,timing_s/start_profile,perf/max_memory_allocated_gb,critic/lr,timing_s/agent_loop/slowest/tool_calls,response_length_non_aborted/clip_ratio,timing_per_token_ms/gen,response_length/max,global_seqlen/minmax_diff,actor/entropy,response/aborted_ratio,global_seqlen/max,critic/advantages/min,timing_s/agent_loop/slowest/prompt_length,critic/score/min,timing_s/agent_loop/generate_sequences/min,timing_s/agent_loop/tool_calls/mean,actor/pg_clipfrac,critic/values/max,timing_s/agent_loop/tool_calls/max,actor/ppo_kl,critic/vf_loss,critic/vpred_mean,critic/rewards/min,perf/cpu_memory_used_gb,timing_per_token_ms/values,timing_s/old_log_prob,prompt_length/mean,timing_per_token_ms/ref,prompt_length/max,critic/grad_norm,timing_s/reward,critic/values/mean,actor/reward_kl_penalty_coeff,timing_s/agent_loop/num_preempted/min,_runtime,global_seqlen/balanced_min,global_seqlen/min,timing_s/agent_loop/slowest/generate_sequences,val-aux/num_turns/max,perf/mfu/critic,timing_per_token_ms/adv,critic/score/max,critic/vf_explained_var,val-aux/openai/gsm8k/reward/mean@1,timing_s/save_checkpoint,perf/mfu/actor,prompt_length/min,timing_s/gen,timing_s/update_weights,critic/vf_clipfrac,critic/rewards/mean,actor/pg_clipfrac_lower,critic/advantages/max
390,0.0697498104624715,5.50390625,0.20703125,0.0,-1.0,2.0,1774997187.9061046,0.0225469350116327,44.121511936187744,7.083790842443705e-05,10.0,4.14567447037939e-09,0.0,1e-06,-0.0259681716561317,28063.0,0.0,14031.5,2.19262787909247,0.195034921169281,0.1759674120312411,41.49962711904664,3.2242320720106363,1.8618955470155925,0.0,-1.0,0.9985247254371644,0.2074446640908718,0.02001953125,2.0,7.0,0.9999460577964784,2.0,0.0,23.9453125,4.0,5.50390625,0.2837569597691106,390.0,1.2998261451721191,338.1114716946484,2.0,11.330850811093114,0.4037647725151664,7.96307156200055,-1.0,0.0301004208158701,2.0,14032.0,13.0,4.0,41.49962711904664,4.622002597898245e-05,18.392276287078857,1e-05,0.0,0.0,0.512574853063571,10.0,71.0,0.147267460823059,0.0,14067.0,-3.584818124771118,94.0,0.0,0.0470768619561567,0.0,0.0140924009028822,1.0078125,0.0,-0.0001112010702399,0.1649247705936432,0.347648314666003,-0.0259681642055511,52.53354263305664,0.0781323407722791,3.780713565996848,104.1171875,0.1148926369957109,186.0,23.975627660751343,1.0316027328372002e-05,0.29296875,0.001,-1.0,8029.972786462,14031.0,13996.0,0.2074446640908718,2.0,0.0,0.0008034399391238,1.0,0.6498693227767944,0.0697498104624715,9.625282996101303,0.0,65.0,0.7222179679665715,2.604631249909289,0.0,0.1999271959066391,0.0,4.309901714324951
391,,5.578125,0.140625,0.0,-1.0,,1774997219.9647765,0.033457919023931,36.37332558631897,4.711095243692398e-05,23.0,4.0738189710509693e-08,0.0,1e-06,-0.0323230624198913,28024.0,0.0,14012.0,2.196831620065496,0.1213736981153488,0.1661712613390591,32.050387113005854,3.2154868999496102,,0.0,-1.0,0.9976969957351683,0.1986963599920272,-0.011474609375,,23.0,0.9999865293502808,2.0,0.0,23.9453125,4.0,5.578125,0.2856081755261359,391.0,1.3377985954284668,437.1866071568919,2.0,11.30890864599496,0.4035436998999058,8.003883510944434,-1.0,-0.0106279212050139,2.0,14012.0,13.0,4.0,32.050387113005854,3.55039956048131e-05,18.392276287078857,1e-05,0.0,0.0,0.5187807002702222,23.0,158.0,0.1488144397735595,0.0,14091.0,-3.215623140335083,105.0,0.0,0.0765658329473808,0.0,0.009027442196384,0.984375,0.0,-0.0006105773422859,0.1215148495393805,0.0318449708865955,-0.0323230475187301,52.57649230957031,0.0783910797910896,3.785584034048952,103.890625,0.1147404688820157,179.0,21.09941029548645,9.284005500376225e-06,0.185546875,0.001,-1.0,8062.293541731,14012.0,13933.0,0.1986963599920272,,0.0,0.0011939023345679,1.0,0.6044405698776245,,,0.0,66.0,0.7408188399858773,2.723309564054944,0.0,0.1332773864269256,0.0021356854122132,5.004935264587402
392,,5.59375,0.17578125,0.0,-1.0,,1774997252.2854548,0.0324134170077741,32.03543186187744,4.162301775068045e-05,12.0,1.8314276317710213e-08,0.0,1e-06,-0.0264081880450248,27762.0,0.0,13881.0,2.194323393981904,0.1561020165681839,0.1812673870354046,32.31549736100715,3.2246891560498625,,0.0,-1.0,0.9982271790504456,0.5204067779704928,-0.19140625,,7.0,0.9999764561653136,2.0,0.0,23.9453125,4.0,5.59375,0.2864868362500564,392.0,1.3323018550872805,429.546228081553,2.0,11.312405433040112,0.407478043117935,7.953447547974065,-1.0,0.0068675735092256,2.0,13881.0,13.0,4.0,32.31549736100715,2.2663967683911324e-05,18.392276287078857,1e-05,0.0,0.0,0.7268945998206537,12.0,390.0,0.16964653134346,0.0,14076.0,-3.4878711700439453,92.0,0.0,0.1340825440129265,0.0,0.0150174755835905,0.8359375,0.0,0.0011023634051525,0.1433121290756389,0.169910917058587,-0.0264081843197345,52.59312438964844,0.0790405372084829,3.827763836015947,102.8515625,0.1161547855359795,195.0,18.27172148227692,1.056597102433443e-05,0.01416015625,0.001,-1.0,8094.432254711,13881.0,13686.0,0.5204067779704928,,0.0,0.0011675461785092,1.0,0.5901227593421936,,,0.0,67.0,1.040913066943176,2.6887091599637643,0.0,0.1684634685516357,0.0007621950935572,4.179687023162842
393,,5.63671875,0.12109375,0.0,-1.0,,1774997284.423916,0.0327414739876985,35.47107243537903,6.386707536876202e-05,20.0,-4.890637583798708e-08,0.0,1e-06,-0.027134895324707,27968.0,0.0,13984.0,2.198241152917035,0.1053837463259697,0.17811383731987,32.127922578016296,3.2785486730281264,,0.0,-1.0,0.9986040592193604,0.224791420972906,0.10546875,,20.0,1.0011751651763916,2.0,0.0,23.9453125,4.0,5.63671875,0.2868432531459496,393.0,1.2326762676239014,435.260013032048,2.0,11.40366840804927,0.4077398601276198,8.02243210398592,-1.0,0.0140354636241681,2.0,13984.0,13.0,4.0,32.127922578016296,2.694106660783291e-05,18.392276287078857,1e-05,0.0,0.0,0.5111492633282602,20.0,2.0,0.1774445176124572,0.0,13985.0,-4.419018268585205,79.0,0.0,0.1435038129566237,0.0,0.0177077791886404,1.1953125,0.0,0.002289736383318,0.1247301517287269,0.1703639726620167,-0.0271348897367715,52.561519622802734,0.0785984393920564,3.781622656970285,103.61328125,0.1172249954601017,217.0,14.96876499056816,1.0676099918782713e-05,0.279296875,0.001,-1.0,8126.159618313,13984.0,13983.0,0.224791420972906,,0.0,0.0011706762724434,1.0,0.5172641277313232,,,0.0,67.0,0.7375883869826794,2.6308609140105546,0.0,0.1142053455114364,0.0,4.7381086349487305
394,,5.46875,0.1015625,0.0,-1.0,,1774997316.1515095,0.0315740059595555,20.208240628242493,4.473805893212557e-05,10.0,-6.811959329944273e-10,0.0,1e-06,-0.0275571942329406,27512.0,0.0,13756.0,2.1892628059722483,0.091856762766838,0.1660944976765677,31.722242892021317,3.212669817963615,,0.0,-1.0,0.9987735748291016,0.2002825050149113,-0.1923828125,,7.0,1.0012080669403076,2.0,0.0,23.9453125,4.0,5.46875,0.2898026955847548,394.0,1.1900702714920044,433.6389468684092,2.0,11.317802217090502,0.4113769343228592,7.973051760927774,-1.0,0.0625575688900426,2.0,13756.0,13.0,4.0,31.722242892021317,2.2132997401058677e-05,18.392276287078857,1e-05,0.0,0.0,0.5197587121178263,10.0,428.0,0.1567672789096832,0.0,13970.0,-5.341193675994873,99.0,0.0,0.0862148649757728,0.0,0.0195437005604617,0.8828125,0.0,0.0014420309071283,0.0709215212118579,0.0573079000132565,-0.0275571793317794,52.56714630126953,0.0795748330173105,3.8356815919978544,102.0,0.1167734013508147,173.0,10.240710854530334,1.0617077350616457e-05,-0.0140380859375,0.001,-1.0,8168.71256965,13756.0,13542.0,0.2002825050149113,,0.0,0.0011476448807631,1.0,0.6376616358757019,,,0.0,65.0,0.7276621969649568,2.399884785991162,0.0,0.095054380595684,0.0015243901871144,5.767971515655518
395,0.0667172100075815,5.5234375,0.1875,0.0,-1.0,2.0,1774997358.7045474,0.0325799490092322,40.76280212402344,5.256989970803261e-05,10.0,3.4397022119492255e-08,0.0,1e-06,-0.0253513604402542,27857.0,0.0,13928.5,2.201285154907964,0.1762421876192093,0.174638229375887,40.93261048197746,3.227972583961673,1.6027361809974536,0.0,-1.0,0.9986074566841124,0.2062676819041371,0.037353515625,2.0,10.0,1.0004637241363523,2.0,0.0,23.9453125,4.0,5.5234375,0.2874517841825933,395.0,1.2795116901397705,340.278810366436,2.0,11.396852460922672,0.4091198786991662,8.007544351974502,-1.0,0.0102613093331456,2.0,13929.0,13.0,4.0,40.93261048197746,5.403195973485708e-05,18.392276287078857,1e-05,0.0,0.0,0.4984582956291503,10.0,401.0,0.1624314337968826,0.0,14129.0,-3.993479490280152,90.0,0.0,0.1276138009270653,0.0,0.0141129508265294,1.1484375,0.0,0.0032204197223109,0.1256602210050914,0.1918126566451974,-0.0253513678908348,52.58042526245117,0.0790208979756601,3.779934718972072,103.29296875,0.1158765331500762,202.0,10.371365487575533,8.322997018694878e-06,0.25390625,0.001,-1.0,8200.049744941,13928.0,13728.0,0.2062676819041371,2.0,0.0,0.0011695426287551,1.0,0.6146714687347412,0.0667172100075815,9.35360393708106,0.0,67.0,0.7048200300196186,2.197266175993718,0.0,0.1805109679698944,0.0,4.139201641082764
396,,5.625,0.11328125,0.0,-1.0,,1774997390.0412018,0.0249968720600008,25.491267442703247,7.933005690574646e-05,29.0,-3.6425060745415294e-09,0.0,1e-06,-0.0303090997040271,28474.0,0.0,14237.0,2.182873758021742,0.1010373681783676,0.167807571580397,31.330546858953312,3.205418167053722,,0.0,-1.0,0.9986896514892578,0.2167741210432723,-0.12060546875,,29.0,1.000451922416687,2.0,0.0,23.9453125,4.0,5.625,0.2792336047611528,396.0,1.20827317237854,454.4127513666906,2.0,11.292803267017009,0.3966005221260451,7.950897661969066,-1.0,0.0017100212862715,2.0,14237.0,13.0,4.0,31.330546858953312,2.0181061699986454e-05,18.392276287078857,1e-05,0.0,0.0,0.4452407333398393,29.0,732.0,0.1780654937028885,0.0,14603.0,-4.554609775543213,97.0,0.0,0.0696146989939734,0.0,0.0138242577086202,1.015625,0.0,0.0054379437742113,0.1061037187027977,0.1099067212053341,-0.0303090959787368,52.24044036865234,0.0766619989471708,3.771404261002317,105.6015625,0.1125735115211674,232.0,5.121760070323944,1.0746996849775314e-05,0.07470703125,0.001,-1.0,8231.492477811,14237.0,13871.0,0.2167741210432723,,0.0,0.0008778841069045,1.0,0.4415851235389709,,,0.0,66.0,0.6411466560093686,2.229969414998777,0.0,0.1066343113780021,0.0,4.574056625366211
397,,5.59375,0.1171875,0.0,-1.0,,1774997421.4838183,0.0248454419197514,41.3320701122284,6.20940700173378e-05,31.0,3.662855352359884e-09,0.0,1e-06,-0.0231175795197486,28225.0,0.0,14112.5,2.2051749349338934,0.0993440523743629,0.1708244006886161,31.433714671060443,3.2117173190927133,,0.0,-1.0,0.9999227523803712,0.2396556599996984,-0.0693359375,,31.0,1.0010006427764893,2.0,0.0,23.9453125,4.0,5.59375,0.2813146719907017,397.0,1.184980869293213,448.9606191212495,2.0,11.30388300307095,0.4004918690193428,7.940106616937555,-1.0,-0.0475404520984739,2.0,14113.0,13.0,4.0,31.433714671060443,6.355601362884045e-05,18.392276287078857,1e-05,0.0,0.0,0.468321146694527,31.0,457.0,0.1483728587627411,0.0,14341.0,-3.542750597000122,101.0,0.0,0.1274393239291384,0.0,0.0168602851044852,0.92578125,0.0,0.0089360382189624,0.1319304314110922,0.062325714945473,-0.0231175832450389,52.2547607421875,0.0781284299356561,3.803173035965301,104.66015625,0.1137898075852157,238.0,10.68679341673851,7.2409166023135185e-06,0.08251953125,0.001,-1.0,8262.832783854,14112.0,13884.0,0.2396556599996984,,0.0,0.0008802636641187,1.0,0.3379212617874145,,,0.0,64.0,0.6706358820665628,2.2439305799780414,0.0,0.1106840521097183,0.0,4.079050064086914
398,,5.3671875,0.1484375,0.0,-1.0,,1774997452.8246472,0.0252805609488859,38.04953145980835,8.067209273576736e-05,10.0,0.0,0.0,1e-06,-0.0253783166408538,28127.0,0.0,14063.5,2.1871308810077608,0.1467360854148864,0.1716381243118121,31.330471700057387,3.223329121945426,,0.0,-1.0,0.9987375736236572,0.1975672289263457,-0.025146484375,,9.0,1.0001368522644043,2.0,0.0,23.9453125,4.0,5.3671875,0.2825387588809058,398.0,1.2229809761047363,448.8761016634882,2.0,11.297528285998853,0.4016613320296814,7.946967671043239,-1.0,0.0514922197908163,2.0,14064.0,13.0,4.0,31.330471700057387,2.7301954105496407e-05,18.392276287078857,1e-05,0.0,0.0,0.4641720523523625,10.0,215.0,0.1582227200269699,0.0,14171.0,-3.6794819831848153,144.0,0.0,0.0978093009907752,0.0,0.0127049594884738,0.90625,0.0,-0.0016541095833417,0.1256845899333711,0.2219418259337544,-0.0253783296793699,52.27025604248047,0.0777591240092352,3.777502771001309,104.50390625,0.11459910839924,189.0,12.865008115768433,8.933944627642632e-06,0.126953125,0.001,-1.0,8294.455983608,14063.0,13956.0,0.1975672289263457,,0.0,0.0008988004745933,1.0,0.5743292570114136,,,0.0,66.0,0.6377723999321461,2.206103887059726,0.0,0.1419298946857452,0.0006944444612599,4.239109039306641
399,,6.20703125,0.1640625,0.0,-1.0,,1774997484.4473114,0.0228117550723254,46.681849002838135,7.946998812258244e-05,125.0,-4.20120827016035e-09,0.0,1e-06,-0.0259249508380889,28044.0,0.0,14022.0,2.1875644450774416,0.1326098889112472,0.1773628214668861,31.615358395967636,3.212672783993185,,0.0,-1.0,0.998157799243927,0.4840611919062212,0.0205078125,,125.0,0.99998676776886,2.0,0.0,23.9453125,4.0,6.20703125,0.2830668429946963,399.0,1.1248385906219482,443.51861599609225,2.0,11.302457709098237,0.4030258775174096,7.938326544943266,-1.0,-0.0934477066621184,2.0,14039.0,13.0,4.0,31.615358395967636,2.4918001145124435e-05,18.392276287078857,1e-05,0.0,0.0,0.5760170906035451,125.0,442.0,0.5151649713516235,0.0,14243.0,-4.321999549865723,134.0,0.0,0.1068373129237443,0.0,0.0105837998271454,1.0625,0.0,-0.0014234088885132,0.1419947524882445,0.1032906112959608,-0.0259249228984117,52.285865783691406,0.0780047227598574,3.802834095899016,103.33984375,0.1145582935384818,175.0,13.915317296981812,7.582013495266437e-06,0.2001953125,0.001,-1.0,8336.624515485,14005.0,13801.0,0.4840611919062212,,0.0,0.0008134272954045,1.0,0.540061354637146,,,0.0,69.0,0.9152911569690332,2.2009662890341133,0.0,0.1577254235744476,0.0006377550889737,4.23851203918457
400,0.068991660348749,7.39453125,0.15234375,0.0,-1.0,2.0,1774997526.616407,0.0255866139195859,34.462180376052856,8.779298514127731e-05,512.0,-1.5113698070834403e-09,0.00390625,1e-06,-0.0260508544743061,28521.0,0.0,14260.5,2.214219852932729,0.1052768230438232,0.1770516894721368,40.508607956930064,3.203782681026496,1.652963766944595,0.0,-1.0,0.9982641339302064,1.466711384942755,-0.0693359375,2.0,512.0,0.9999940991401672,2.0,0.0,23.9453125,4.0,7.39453125,0.2794427820578505,400.0,1.1676467657089231,352.0362885627218,2.0,11.303272439050488,0.3963140296290623,7.969987587071955,-1.0,-0.8497219247801695,2.0,14406.0,13.0,4.0,40.508607956930064,5.7788100093603134e-05,18.392276287078857,1e-05,0.0,0.00390625,1.0000707670688094,512.0,733.0,0.1143492683768272,0.0,14627.0,-3.018890857696533,80.0,0.0,0.1202672980725765,0.0,0.0105885575176216,0.93359375,0.0,0.0011153110026498,0.1396668601373676,0.1843827060802141,-0.0260508526116609,52.298805236816406,0.0776347201336814,3.789067857898772,104.015625,0.1123306574463201,222.0,16.5023090839386,7.472001016139984e-06,0.109375,0.001,-1.0,8368.04514832,14115.0,13894.0,1.466711384942755,2.0,0.0,0.0008971148949751,1.0,0.4032117128372192,0.068991660348749,7.845446915947832,0.0,65.0,1.893133962061256,2.236139285028912,0.0,0.1460792422294616,5.6306307669728994e-05,4.304932117462158
401,,5.41796875,0.13671875,0.0,-1.0,,1774997558.0365746,0.022104995092377,39.13321828842163,8.056196384131908e-05,10.0,-8.250967020728694e-09,0.0,1e-06,-0.0236483141779899,28035.0,0.0,14017.5,2.227412014035508,0.123420350253582,0.160139631491802,31.413458959083076,3.209922290989198,,0.0,-1.0,0.9991872906684875,0.1856875760713592,-0.0115966796875,,9.0,0.9999855160713196,2.0,0.0,23.9453125,4.0,5.41796875,0.283404955091807,401.0,1.127567172050476,446.22593195668753,2.0,11.29316378501244,0.4028237483507201,7.945257915998809,-1.0,0.0280029650311917,2.0,14018.0,13.0,4.0,31.413458959083076,2.054101787507534e-05,18.392276287078857,1e-05,0.0,0.0,0.4436833395877156,10.0,39.0,0.1385240405797958,0.0,14037.0,-4.590692520141602,142.0,0.0,0.0321894569788128,0.0,0.0140542754088528,1.0,0.0,0.0107176473675281,0.1051808785996399,0.0581277676974423,-0.0236483141779899,52.3209228515625,0.0794511151787233,3.7693455930566415,104.09375,0.1144969606202674,173.0,15.666436433792114,1.0024989023804665e-05,0.1630859375,0.001,-1.0,8399.430044681,14017.0,13998.0,0.1856875760713592,,0.0,0.0007884785123016,1.0,0.6169596910476685,,,0.0,66.0,0.6153887920081615,2.296639006002806,0.0,0.1306508481502533,0.0007812500116415,4.814700603485107
402,,5.484375,0.16796875,0.0,-1.0,,1774997589.4215133,0.027147244894877,18.29399061203003,8.005194831639528e-05,10.0,4.0755314678619925e-09,0.0,1e-06,-0.027267463505268,28452.0,0.0,14226.0,2.181328288046643,0.1589988619089126,0.1764195811360878,31.374206071021035,3.213822636986152,,0.0,-1.0,0.9979684352874756,0.2023077988997101,-0.0947265625,,7.0,0.999972403049469,2.0,0.0,23.9453125,4.0,5.484375,0.2806181296215268,402.0,1.27684485912323,453.4298005118264,2.0,11.28711681009736,0.3967073249717897,7.984147023991682,-1.0,0.0097035637591034,2.0,14226.0,13.0,4.0,31.374206071021035,6.032094825059176e-05,18.392276287078857,1e-05,0.0,0.0,0.4472593183860055,10.0,312.0,0.1606939882040023,0.0,14382.0,-4.266438484191895,103.0,0.0,0.111311501939781,0.0,0.0185174305806867,0.96484375,0.0,-0.0008407127322698,0.1160898462694604,0.2027533409273019,-0.027267463505268,52.29668045043945,0.0766669579659301,3.771948974928818,105.65625,0.1129559481578149,183.0,12.042784690856934,9.223935194313526e-06,0.10009765625,0.001,-1.0,8430.888021852,14226.0,14070.0,0.2023077988997101,,0.0,0.0009541418843974,1.0,0.6262603402137756,,,0.0,65.0,0.6279520830139518,2.2472054809331894,0.0,0.161077082157135,0.0,4.417103290557861
403,,5.37890625,0.14453125,0.0,-1.0,,1774997620.88005,0.02539937896654,40.61037850379944,3.035599365830421e-05,10.0,1.4544053072995666e-08,0.0,1e-06,-0.0238175690174102,28107.0,0.0,14053.5,2.2362688969587907,0.1258597522974014,0.1727362692649876,31.448799781966954,3.2205412809271365,,0.0,-1.0,0.9987856149673462,0.1959866920951753,-0.02490234375,,10.0,0.9999778270721436,2.0,0.0,23.9453125,4.0,5.37890625,0.2824582795742369,403.0,1.3021295070648191,446.8692000150165,2.0,11.362167502986267,0.4042468958973305,7.9390548639930785,-1.0,-8.822651579976082e-06,2.0,14054.0,13.0,4.0,31.448799781966954,3.398093394935131e-05,18.392276287078857,1e-05,0.0,0.0,0.4644512062582553,10.0,155.0,0.1679881811141967,0.0,14131.0,-4.479797840118408,87.0,0.0,0.1209468739107251,0.0,0.0175824790494516,1.015625,0.0,0.0032974796122289,0.0974458087730454,0.0588061812377418,-0.0238175690174102,52.29899978637695,0.0795627031329843,3.7685188469477,104.4140625,0.1145814665715706,215.0,13.75806736946106,7.582013495266437e-06,0.1533203125,0.001,-1.0,8462.248831744,14053.0,13976.0,0.1959866920951753,,0.0,0.0009036673770427,1.0,0.6481943130493164,,,0.0,63.0,0.6395493110176176,2.226361977052875,0.0,0.1376270651817321,0.0006793478387407,4.955793380737305
404,,5.5,0.1640625,0.0,-1.0,,1774997652.2402046,0.0263877260731533,27.836763620376587,6.150302942842245e-05,9.0,-1.8965113923741228e-08,0.0,1e-06,-0.0247443914413452,28217.0,0.0,14108.5,2.1884230859577656,0.1546753048896789,0.1749727412152424,31.354758733999915,3.223195914993994,,0.0,-1.0,0.9989804625511168,0.2046877390239387,-0.0966796875,,9.0,0.9999916553497314,2.0,0.0,23.9453125,4.0,5.5,0.2815025157844746,404.0,1.307969093322754,449.9635962658924,2.0,11.287775829900056,0.4000345830492276,7.943156487890519,-1.0,0.0216400530189275,2.0,14109.0,13.0,4.0,31.354758733999915,1.835799776017666e-05,18.392276287078857,1e-05,0.0,0.0,0.4594315851963157,9.0,87.0,0.1282470673322677,0.0,14152.0,-4.320993900299072,112.0,0.0,0.0452360010240227,0.0,0.013209709781222,0.91796875,0.0,0.002784706033708,0.1072060848782712,0.1963799511302113,-0.0247443951666355,52.3149299621582,0.0775569013700168,3.7723474949598312,104.72265625,0.1142288661088703,211.0,9.060415625572205,8.724047802388668e-06,0.09521484375,0.001,-1.0,8502.875522725,14108.0,14065.0,0.2046877390239387,,0.0,0.0009351712114382,1.0,0.6155164241790771,,,0.0,56.0,0.6468796719564125,2.232360174995847,0.0,0.1568982899188995,0.0007621950935572,4.311744213104248
405,0.0712661106899166,5.63671875,0.1796875,0.0,-1.0,2.0,1774997692.8673992,0.0271746260114014,25.468520879745483,4.807300865650177e-05,33.0,-3.965381800696832e-09,0.0,1e-06,-0.0314502939581871,27995.0,0.0,13997.5,2.189577093929984,0.1617421954870224,0.1755669989188391,39.02434284600895,3.247999448911287,1.5971752969780937,0.0,-1.0,0.9993528723716736,0.26267542806454,-0.02783203125,2.0,33.0,1.002139687538147,2.0,0.0,23.9453125,4.0,5.63671875,0.2838876632253976,405.0,1.311809778213501,358.6863731500744,2.0,11.310831847949885,0.4040304285747413,7.947435131995007,-1.0,-0.0469962304923683,2.0,13998.0,13.0,4.0,39.02434284600895,4.094210453331471e-05,18.392276287078857,1e-05,0.0,0.0,0.4823802785924684,33.0,235.0,0.2004399746656417,0.0,14115.0,-3.94125771522522,80.0,0.0,0.1161707250867039,0.0,0.0181085034855641,1.015625,0.0,0.0040943864646578,0.1393557900009909,0.1823626778787002,-0.0314502902328968,52.32085037231445,0.0782131485597422,3.826864406000823,103.71875,0.1160206983000995,190.0,6.800658226013184,7.760943844914436e-06,0.1630859375,0.001,-1.0,8534.281424323,13997.0,13880.0,0.26267542806454,2.0,0.0,0.0009706956960672,1.0,0.5158265233039856,0.0712661106899166,7.519980867044069,0.0,70.0,0.6960747420089319,2.227199133951217,0.0,0.1724680215120315,0.0,3.818723201751709
406,,5.39453125,0.1796875,0.0,-1.0,,1774997724.2727914,0.0258982450468465,26.852600574493408,7.919990457594395e-05,9.0,1.3811358723359035e-09,0.0,1e-06,-0.028790870681405,27892.0,0.0,13946.0,2.189123986987397,0.1680970937013626,0.163399640114676,31.39829125092365,3.2048915630439296,,0.0,-1.0,0.9985054135322572,0.1922050459543243,-0.0693359375,,9.0,0.9999785423278807,2.0,0.0,23.9453125,4.0,5.39453125,0.284826699376203,406.0,1.255421757698059,444.16429825905726,2.0,11.284642259008251,0.4045834740788847,7.944386299001053,-1.0,-0.0125743562821298,2.0,13946.0,13.0,4.0,31.39829125092365,2.4446984753012657e-05,18.392276287078857,1e-05,0.0,0.0,0.4483678631564086,9.0,218.0,0.152170330286026,0.0,14055.0,-4.079866886138916,82.0,0.0,0.0884099210379645,0.0,0.0220425185980275,0.9765625,0.0,0.0079087993553912,0.1341312180302338,0.0606981297605671,-0.028790870681405,52.30292510986328,0.0784857302089271,3.799641438061371,103.55859375,0.1149036126145106,186.0,19.21277248859405,1.4542019926011562e-05,0.158203125,0.001,-1.0,8565.974180941,13946.0,13837.0,0.1922050459543243,,0.0,0.0009285187525758,1.0,0.6527420878410339,,,0.0,68.0,0.6191960190190002,2.2986935859080404,0.0,0.1728980392217636,0.0006377550889737,4.47176456451416
407,,5.3671875,0.171875,0.0,-1.0,,1774997755.9654608,0.0295451340498402,27.82966089248657,9.300000965595244e-05,9.0,-1.0411291828660294e-09,0.0,1e-06,-0.020167551934719,27514.0,0.0,13757.0,2.2100348960375413,0.1527960300445556,0.1618186023897578,31.40441085200291,3.2243421390885487,,0.0,-1.0,0.9980689287185668,0.186142640071921,-0.1328125,,7.0,0.999986469745636,2.0,0.0,23.9453125,4.0,5.3671875,0.2884839011407752,407.0,1.202842354774475,438.0594835811928,2.0,11.31002144899685,0.4110642381695445,7.937346055987291,-1.0,0.0273569846758618,2.0,13757.0,14.0,4.0,31.40441085200291,0.000202556955628,18.392276287078857,1e-05,0.0,0.0,0.447257481050424,9.0,132.0,0.1563486903905868,0.0,13823.0,-5.016582012176514,126.0,0.0,0.1027089910348877,0.0,0.011850826209411,0.9453125,0.0,0.0003024865127372,0.0799557840000488,0.184782525175251,-0.0201675482094287,51.79519271850586,0.0803240130856124,3.845416449941695,102.109375,0.1171891451293359,170.0,8.521036624908447,2.359494101256132e-05,0.080078125,0.001,-1.0,8597.327723646,13757.0,13691.0,0.186142640071921,,0.0,0.0010738218379675,1.0,0.7204098701477051,,,0.0,69.0,0.6145317789632827,2.1876473400043324,0.0,0.1655163764953613,0.0,5.251647472381592
